AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address
27011309,,02/08/2023,,Clinical Laboratory,IVX HEALTH OF FLORIDA  PA,9734 DEER LAKE CT - STE 6,,JACKSONVILLE,FL,32246,Duval,(913) 210-8434,9734 DEER LAKE CT - STE 6,,JACKSONVILLE,FL,32246,Duval,FED CERTIFIED,,02/08/2023,,0,,
27011312,,02/08/2023,,Clinical Laboratory,IVX HEALTH OF FLORIDA  PA,586 MARSH LANDING PKWY,,JACKSONVILLE BEACH,FL,32250,Duval,(913) 210-8434,586 MARSH LANDING PKWY,,JACKSONVILLE BEACH,FL,32250,Duval,FED CERTIFIED,,02/08/2023,,0,,
39974591,238845,09/16/2022,09/15/2024,Homemaker and Companion Service,J & JENNINGS HELPING HANDS LLC,9093 LEICESTERSHIRE CT,,JACKSONVILLE,FL,32219,Duval,(904) 523-2957,9093 LEICHESTERSHIRE CT,,JACKSONVILLE,FL,32219,Duval,REGISTERED,J & JENNINGS HELPING HANDS LLC,08/01/2022,TAMEKA JENNINGS,0,For-Profit,
39965280,233603,08/18/2022,08/17/2024,Homemaker and Companion Service,J AND R SUPPORT SERVICES LLC,3119 SPRING GLEN RD,STE 102,JACKSONVILLE,FL,32207-5921,Duval,(904) 534-1296,3119 SPRING GLEN RD,STE 102,JACKSONVILLE,FL,32207-5921,Duval,REGISTERED,J AND R SUPPORT SERVICES LLC,05/12/2008,JAMES LOVELL FREEMAN,0,For-Profit,
2503,2275,11/23/2021,11/22/2023,Home Medical Equipment Provider,J C HOME MEDICAL,9309 OLD KINGS RD S STE 4,,JACKSONVILLE,FL,32257-9999,Duval,(904) 448-9827,PO BOX 56624,,JACKSONVILLE,FL,32241-6624,Duval,LICENSED,J C HOME CARE INC,05/25/2009,JAE HOON CHUNG,0,For-Profit,www.jchomemedical.com
27006860,,,,Clinical Laboratory,J M FAMILY ENT,8019 BAYBERRY RD,,JACKSONVILLE,FL,32256,Duval,(904) 443-6645,8019 BAYBERRY RD,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,,,,0,,
27006857,,,,Clinical Laboratory,J M FAMILY ENT-SET PORT,1851 TALLEYRAND AVE,,JACKSONVILLE,FL,32206,Duval,(904) 358-4450,1851 TALLEYRAND AVE,,JACKSONVILLE,FL,32206,Duval,FED CERTIFIED,,,,0,,
26791898,,11/10/2005,,Clinical Laboratory,J M GARMENDIA MD PA,2636 OAK STREET,,JACKSONVILLE,FL,32204,Duval,(904) 384-5553,PO BOX 61058,,JACKSONVILLE,FL,32236,Duval,FED CERTIFIED,,11/10/2005,,0,For-Profit,
39973564,238082,10/21/2021,10/20/2023,Homemaker and Companion Service,J-G GENTLE HANDS,4225 MORRISON ST,,JACKSONVILLE,FL,32206,Duval,(904) 415-9126,4225 MORRISON ST,,JACKSONVILLE,FL,32206,Duval,REGISTERED,JASMINE GRAHAM,10/04/2021,JASMINE GRAHAM,0,For-Profit,
27008488,,08/10/2022,,Clinical Laboratory,JACE LABORATORIES AND SCREENING LLC,9951 ATLANTIC BLVD STE 322,,JACKSONVILLE,FL,32225,Duval,(833) 434-5223,9951 ATLANTIC BLVD STE 322,,JACKSONVILLE,FL,32225,Duval,FED CERTIFIED,,01/19/2022,,0,,
26998875,,,,Clinical Laboratory,JACKSONVILLE AREA SEXUAL MINORITY YOUTH NETWORK,923 PENINSULAR PL,,JACKSONVILLE,FL,32204,Duval,(904) 389-3857,923 PENINSULAR PL,,JACKSONVILLE,FL,32204,Duval,FED CERTIFIED,,,,0,,
465,682526,12/11/2012,,End-Stage Renal Disease Center,JACKSONVILLE ARLINGTON DIALYSIS,929 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,(904) 743-1689,929 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,FED CERTIFIED,FAIRFIELD DIALYSIS LLC,06/22/2017,,0,For-Profit,
26998827,,,,Clinical Laboratory,JACKSONVILLE ARLINGTON DIALYSIS,929 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,(904) 743-1689,929 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,FED CERTIFIED,,,,0,,
361,102836,11/05/2008,,End-Stage Renal Disease Center,JACKSONVILLE BEACH DIALYSIS,1711 5TH ST S,,JACKSONVILLE BEACH,FL,32250,Duval,(904) 247-9974,1711 5TH ST S,,JACKSONVILLE BEACH,FL,32250,,FED CERTIFIED,BIOMEDICAL APPLICATIONS OF FLORIDA INC,01/11/2007,PATRICK ODOM,0,For-Profit,
26977695,,09/16/2017,,Clinical Laboratory,JACKSONVILLE BEACH PEDIATRIC CARE CENTER,274 3RD AVE S,,JACKSONVILLE BEACH,FL,32250,Duval,(904) 249-3373,274 3RD AVE S,,JACKSONVILLE BEACH,FL,32250,Duval,FED CERTIFIED,24/7 PEDIATRIC CARE CENTERS INC,05/26/2009,NORBERTO BENITEZ MD,0,For-Profit,
26983948,,05/10/2021,,Clinical Laboratory,JACKSONVILLE BEACH PEDIATRIC CARE CENTER,8990 R.G. SKINNER PKWY,,JACKSONVILLE,FL,32256,Duval,(904) 519-6555,8990 R.G. SKINNER PARKWAY,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,24/7 PEDIATRIC CARE CENTERS INC,09/03/2010,NORBERTO BENITEZ MD,0,For-Profit,
14960415,1120,10/10/2021,10/09/2023,Ambulatory Surgical Center,JACKSONVILLE BEACH SURGERY CENTER,3316 S THIRD ST,SUITE 200,JACKSONVILLE BEACH,FL,32250,Duval,(904) 247-8181,3316 S THIRD ST,SUITE 200,JACKSONVILLE BEACH,FL,32250,Duval,LICENSED,JACKSONVILLE BEACH SURGERY CENTER LLC,01/29/2001,JENNIFER A CLAYTON,0,For-Profit,www.jaxbeachsurg.com/
26973104,,06/16/2009,,Clinical Laboratory,JACKSONVILLE BEACH SURGERY CENTER,3316 S 3RD ST STE 200,,JACKSONVILLE BEACH,FL,32250,Duval,(904) 493-4000,3316 S 3RD ST STE 200,,JACKSONVILLE BEACH,FL,32250,Duval,FED CERTIFIED,,06/16/2005,,0,For-Profit,
26976554,,06/28/2022,,Clinical Laboratory,JACKSONVILLE CARDIOVASCULAR CENTER LLC,4131 UNIVERSITY BLVD S - BLDG 17,,JACKSONVILLE,FL,32216,Duval,(905) 805-9600,4131 UNIVERSITY BLVD S - BLDG 17,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,06/21/2004,,0,For-Profit,
26995274,,02/02/2021,,Clinical Laboratory,JACKSONVILLE CARENOW URGENT CARE,4888 TOWN CENTER PKWY  STE 107,,JACKSONVILLE,FL,32246,Duval,(972) 906-8171,4888 TOWN CENTER PKWY  STE 107,,JACKSONVILLE,FL,32246,Duval,FED CERTIFIED,,,,0,,
26989204,,03/14/2022,,Clinical Laboratory,JACKSONVILLE CARENOW URGENT CARE  LLC DBA CARENOW,2525 N PEARL ST,,JACKSONVILLE,FL,32206,Duval,,611 E STATE HWY 121  STE 220,,COPPELL,TX,75019,,FED CERTIFIED,,04/01/2019,,0,,
27011520,,12/17/2022,,Clinical Laboratory,JACKSONVILLE CARENOW URGENT CARE  LLC DBA MDNOW,7722 MERILL RD.,,JACKSONVILLE,FL,32277,Duval,,P.O. BOX 750,,NASHVILLE,TN,37202,,FED CERTIFIED,,02/17/2023,,0,,
26974017,,03/20/2008,,Clinical Laboratory,JACKSONVILLE CENTER FOR CLINICAL RESEARCH,810 LANE AVE S,,JACKSONVILLE,FL,32205,Duval,(904) 693-1490,810 LANE AVE S,,JACKSONVILLE,FL,32205,Duval,FED CERTIFIED,,03/20/2002,,0,For-Profit,
26983918,,01/31/2023,,Clinical Laboratory,JACKSONVILLE CENTER FOR CLINICAL RESEARCH,4085 UNIVERSITY BLVD S STE 1,,JACKSONVILLE,FL,32216,Duval,(904) 730-0101,4085 UNIVERSITY BLVD S STE 1,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,JACKSONVILLE CENTER FOR CLINICAL RESEARCH LTD,08/09/2010,,0,For-Profit,
26994427,,09/21/2020,,Clinical Laboratory,JACKSONVILLE CENTER FOR CLINICAL RESEARCH-INPATIENT,6428 BEACH BLVD,,JACKSONVILLE,FL,32216,Duval,(904) 730-0101,4085 UNIVERSITY BLVD S STE 1,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,09/21/2020,,0,,
14960386,1092,07/30/2022,07/29/2024,Ambulatory Surgical Center,JACKSONVILLE CENTER FOR ENDOSCOPY,1610 BARRS ST,SUITE B,JACKSONVILLE,FL,32204,Duval,(904) 387-2371,1610 BARRS ST,SUITE B,JACKSONVILLE,FL,32204,Duval,LICENSED,JACKSONVILLE ENDOSCOPY CENTERS LLC,05/01/2018,CYNTHIA JAYNE HALL,0,For-Profit,http://www.jacksonvillecenterforendoscopy.com/
14960473,1161,07/30/2022,07/29/2024,Ambulatory Surgical Center,JACKSONVILLE CENTER FOR ENDOSCOPY-SOUTHSIDE,4800 BELFORT RD,,JACKSONVILLE,FL,32256,Duval,(904) 265-4801,4800 BELFORT RD,,JACKSONVILLE,FL,32256,Duval,LICENSED,JACKSONVILLE ENDOSCOPY CENTERS LLC,05/01/2018,CYNTHIA JAYNE HALL,0,For-Profit,www.jacksonvillecenterforendoscopy.com
96,795,07/23/2021,07/22/2023,Ambulatory Surgical Center,JACKSONVILLE CHILDREN'S SURGERY CENTER LLC,3599 UNIVERSITY BLVD S,SUITE 604,JACKSONVILLE,FL,32216,Duval,(904) 399-0905,3599 UNIVERSITY BLVD S,SUITE 604,JACKSONVILLE,FL,32216,Duval,LICENSED,JACKSONVILLE CHILDREN'S SURGERY CENTER LLC,06/09/1991,DEVIN LARSEN,0,For-Profit,bluecloudpsc.com
26997861,,05/27/2022,,Clinical Laboratory,JACKSONVILLE CHILDREN'S SURGERY CENTER  LLC,3599 UNIVERSITY BLVD S STE 604,,JACKSONVILLE,FL,32216,Duval,(904) 399-0905,3599 UNIVERSITY BLVD S STE 604,182 INDUSTRIAL ROAD,JACKSONVILLE,FL,17327,Duval,FED CERTIFIED,,,,0,,
12894,12133,05/08/2022,05/07/2024,Health Care Clinic,JACKSONVILLE DIAGNOSTIC IMAGING,3550 UNIVERSITY BLVD S,STE 102,JACKSONVILLE,FL,32216,Duval,(561) 331-0808,6415 LAKE WORTH RD,STE 102,GREENACRES,FL,33463,,LICENSED,SUMMERLIN IMAGING CENTER LLC,11/05/2019,DARREN MICHAEL BUONO,0,For-Profit,JAXDX.COM
26988287,,12/27/2018,,Clinical Laboratory,JACKSONVILLE ENDOSCOPY CENTERS LLC,1610 BARRS STREET,SUITE B,JACKSONVILLE,FL,32204,Duval,(904) 483-5869,1610 BARRS ST STE B,,JACKSONVILLE,FL,32204,Duval,FED CERTIFIED,,01/07/2019,,0,,
26988288,,12/27/2018,,Clinical Laboratory,JACKSONVILLE ENDOSCOPY CENTERS LLC DBA JACKSONVILLE CENTER FOR E,4800 BELFORT ROAD,,JACKSONVILLE,FL,32256,Duval,(904) 483-5869,4800 BELFORT ROAD,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,,01/07/2019,,0,,
26991076,,09/30/2019,,Clinical Laboratory,JACKSONVILLE EYE CENTER,2001 COLLEGE STREET,,JACKSONVILLE,FL,32204,Duval,(904) 355-5555,2001 COLLEGE STREET,,JACKSONVILLE,FL,32204,Duval,FED CERTIFIED,,09/30/2019,,0,,
26955192,,04/29/2019,,Clinical Laboratory,JACKSONVILLE FIRE AND RESCUE,515 NORTH JULIA STREET,,JACKSONVILLE,FL,32202-4128,Duval,(904) 598-5209,515 NORTH JULIA STREET RM 314,,JACKSONVILLE,FL,32202-4128,Duval,FED CERTIFIED,,03/07/1995,,0,Not-For-Profit,
26991817,,05/27/2022,,Clinical Laboratory,JACKSONVILLE HEALTH AND EDUCATIONAL RESOURCE CENTER  INC,1024 EDGEWOOD AVE W,,JACKSONVILLE,FL,32208,Duval,(904) 503-2290,1024 EDGEWOOD AVE W,,JACKSONVILLE,FL,32208,Duval,FED CERTIFIED,,12/27/2019,,0,,
17598,17004,06/06/2022,06/05/2024,Health Care Clinic Exemption,JACKSONVILLE HEALTHCARE GROUP INC,6821 SOUTHPOINT DR N STE 107,,JACKSONVILLE,FL,32216,Duval,(904) 862-6070,6821 SOUTHPOINT DR N STE 107,,JACKSONVILLE,FL,32216,Duval,EXEMP CERTIFIED,,06/06/2022,,0,For-Profit,
27009984,,06/21/2022,,Clinical Laboratory,JACKSONVILLE HEALTHCARE GROUP INC,6821 SOUTHPOINT DRIVE N STE 107,,JACKSONVILLE,FL,32216,Duval,(904) 862-6070,6821 SOUTHPOINT DRIVE N STE 107,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,06/21/2022,,0,,
26992208,,01/31/2020,,Clinical Laboratory,JACKSONVILLE HEIGHTS MEDICAL SERVICES,7450 103RD ST,,JACKSONVILLE,FL,32210,Duval,(904) 778-3315,7450 103RD ST,,JACKSONVILLE,FL,32210,Duval,FED CERTIFIED,,,,0,,
26973146,,10/07/2008,,Clinical Laboratory,JACKSONVILLE JOB CORPS,4811 PAYNE STEWART DRIVE,,JACKSONVILLE,FL,32209,Duval,(904) 360-8200,4811 PAYNE STEWART DRIVE,,JACKSONVILLE,FL,32209,Duval,FED CERTIFIED,,10/07/2004,,0,Not-For-Profit,
89,102662,09/10/1993,,End-Stage Renal Disease Center,JACKSONVILLE KIDNEY CENTER,1107 MYRA ST STE 101,,JACKSONVILLE,FL,32204,Duval,(904) 354-3333,1107 MYRA ST STE 101,,JACKSONVILLE,FL,32204,Duval,FED CERTIFIED,FRESENIUS MEDICAL CARE HOLDINGS INC,09/10/1993,PATRICK ODOM,0,For-Profit,
2769,3853,09/15/2021,09/14/2023,Health Care Clinic,JACKSONVILLE MOBILE IMAGING SERVICES INC,4237 SALISBURY RD,STE 306,JACKSONVILLE,FL,32216-8089,Duval,(904) 296-0353,4237 SALISBURY RD,STE 306,JACKSONVILLE,FL,32216-8089,Duval,LICENSED,JACKSONVILLE MOBILE IMAGING SERVICES INC,03/01/2004,ROBERT EDWARD SCHERZER,0,For-Profit,WWW.JAXMOBILEIMAGING.COM
26984975,,02/01/2023,,Clinical Laboratory,JACKSONVILLE MULTISPECIALTY GROUP LLC,3627 UNIVERSITY BLVD SOUTH STE 615,,JACKSONVILLE,FL,32216,Duval,(904) 399-1623,3627 UNIVERSITY BLVD SOUTH STE,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,JACKSONVILLE MULTISPECIALTY GROUP  LLC,08/28/2013,,0,For-Profit,
26791055,,10/22/2020,,Clinical Laboratory,JACKSONVILLE NURSING AND REHAB CENTER,4134 DUNN AVE,,JACKSONVILLE,FL,32218,Duval,(904) 766-2297,4134 DUNN AVE,,JACKSONVILLE,FL,32218,Duval,FED CERTIFIED,,12/31/2007,,0,For-Profit,
41626,13500963,12/30/2022,12/29/2024,Nursing Home,JACKSONVILLE NURSING AND REHAB CENTER,4134 DUNN AVENUE,,JACKSONVILLE,FL,32218,Duval,(904) 766-2297,4134 DUNN AVENUE,,JACKSONVILLE,FL,32218,Duval,LICENSED,SOVEREIGN HEALTHCARE OF JACKSONVILLE  LLC,10/01/2003,JACQUES JOSEPH,163,For-Profit,https://www.jacksonvillenursingandrehab.com/
26999960,,,,Clinical Laboratory,JACKSONVILLE ORTHOPAEDIC INSTITUTE,1325 SAN MARCO BLVD STE 200,,JACKSONVILLE,FL,32207,Duval,(904) 346-3465,1325 SAN MARCO BLVD STE 200,,JACKSONVILLE,FL,32207,Duval,FED CERTIFIED,,,,0,,
26989785,,05/28/2019,,Clinical Laboratory,JACKSONVILLE ORTHOPAEDIC INSTITUTE BAPTIST SOUTH,14534 OLD ST AUGUSTINE RD,SUITE 3210,JACKSONVILLE,FL,32258,Duval,(904) 880-1260,1325 SAN MARCO BLVD STE 701,SUITE 3210,JACKSONVILLE,FL,32207,Duval,FED CERTIFIED,,05/28/2019,,0,,
26991547,,12/16/2019,,Clinical Laboratory,JACKSONVILLE PAIN AND INJURY CENTER INC,12078 SAN JOSE BLVD STE 2,,JACKSONVILLE,FL,32223,Duval,(904) 647-9199,12078 SAN JOSE BLVD STE 2,,JACKSONVILLE,FL,32223,Duval,FED CERTIFIED,,,,0,,
26999556,,,,Clinical Laboratory,JACKSONVILLE PAIN CENTER PA,1201 MONUMENT RD SUITE 301,,JACKSONVILLE,FL,32225,Duval,(904) 268-8200,1201 MONUMENT RD SUITE 301,,JACKSONVILLE,FL,32225,Duval,FED CERTIFIED,,,,0,,
26791956,,07/30/2022,,Clinical Laboratory,JACKSONVILLE PEDIATRIC ASSOCIATES,1714 MAIN ST,,JACKSONVILLE,FL,32206,Duval,(954) 965-7754,900 S PINE ISLAND RD STE 800,ATT LAB MANAGER,PLANTATION,FL,33324,Broward,FED CERTIFIED,PEDIATRIC ASSOCIATES OF NORTHEAST FLORIDA LLC,02/02/2015,KENNETH COHEN,0,For-Profit,
26970413,,07/30/2022,,Clinical Laboratory,JACKSONVILLE PEDIATRIC ASSOCIATES,4972 TOWNCENTER PKWY,,JACKSONVILLE,FL,32246,Duval,(904) 965-7754,900 S PINE ISLAND RD STE 800,ATT LAB MANAGER,PLANTATION,FL,33324,Broward,FED CERTIFIED,PEDIATRIC ASSOCIATES OF NORTHEAST FLORIDA LLC,01/26/2016,KENNETH COHEN,0,For-Profit,
26969823,,04/05/2022,,Clinical Laboratory,JACKSONVILLE PRETRIAL DETENTION CENTER,500 E ADAMS ST,,JACKSONVILLE,FL,32202,Duval,(904) 630-7422,500 E ADAMS ST,,JACKSONVILLE,FL,32202,Duval,FED CERTIFIED,,04/29/2020,,0,Not-For-Profit,
41606,10800961,10/07/2022,10/06/2024,Nursing Home,JACKSONVILLE REHABILITATION AND NURSING CENTER,2061 HYDE PARK RD,,JACKSONVILLE,FL,32210,Duval,(904) 786-7331,2061 HYDE PARK RD,,JACKSONVILLE,FL,32210,Duval,LICENSED,JACKSONVILLE REHABILITATION AND NURSING CENTER LLC,10/07/2022,DEWAYNE HARVEY,180,For-Profit,http://www.ltcrevolution.com/
26974878,,05/30/2018,,Clinical Laboratory,JACKSONVILLE SKIN CANCER CENTER PA,4465 BAYMEADOWS RD STE 5,,JACKSONVILLE,FL,32217,Duval,(904) 737-0111,4465 BAYMEADOWS RD STE 5,,JACKSONVILLE,FL,32217,Duval,FED CERTIFIED,JACKSONVILLE SKIN CANCER CENTER PA,04/10/2008,MICHAEL E LUTZ MD,0,For-Profit,lab@jaxskincancer.com
410,102873,02/06/2009,,End-Stage Renal Disease Center,JACKSONVILLE SOUTH DIALYSIS CENTER,14965 OLD ST AUGUSTINE RD UNIT 114,,JACKSONVILLE,FL,32258,Duval,(904) 880-9494,14965 OLD ST AUGUSTINE RD UNIT 114,,JACKSONVILLE,FL,32258,Duval,FED CERTIFIED,TOTAL RENAL CARE INC,11/01/2008,MARK TAYLOR,0,For-Profit,
26997267,,,,Clinical Laboratory,JACKSONVILLE SOUTH DIALYSIS CENTER,14965 OLD ST AUGUSTINE RD,,JACKSONVILLE,FL,32258,Duval,(904) 880-9494,14965 OLD ST AUGUSTINE RD,,JACKSONVILLE,FL,32258,Duval,FED CERTIFIED,,,,0,,
26984855,,01/17/2023,,Clinical Laboratory,JACKSONVILLE SPINE CENTER,5191 FIRST COAST TECH PKWY FLOOR 3,,JACKSONVILLE,FL,32224,Duval,(904) 223-3321,5191 FIRST COAST TECH PKWY FLOOR 3,,JACKSONVILLE,FL,32224,Duval,FED CERTIFIED,JACKSONVILLE SPINE CENTER PA,05/03/2013,JOHN CAREY,0,For-Profit,
41,1028,11/14/2022,11/13/2024,Ambulatory Surgical Center,JACKSONVILLE SURGERY CENTER,7021 A C SKINNER PARKWAY,,JACKSONVILLE,FL,32256,Duval,(904) 281-0021,7021 A C SKINNER PARKWAY,,JACKSONVILLE,FL,32256,Duval,LICENSED,JACKSONVILLE SURGERY CENTER LTD,09/30/1994,CANDY DAVIS,0,For-Profit,www.jaxsurgerycenter.com
26792039,,12/28/2022,,Clinical Laboratory,JACKSONVILLE SURGERY CENTER  LTD,7021 AC SKINNER PKWY,,JACKSONVILLE,FL,32256,Duval,(904) 607-3984,7021 AC SKINNER PKWY,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,,10/03/1994,,0,For-Profit,
26995352,,12/04/2020,,Clinical Laboratory,JACKSONVILLE UNIVERSITY SPORTS MEDICINE,2800 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,(904) 256-7754,2800 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,FED CERTIFIED,,12/04/2020,,0,,
26993463,,01/26/2021,,Clinical Laboratory,JACKSONVILLE UNIVERSITY STUDENT HEALTH CENTER,5491 DOLPHIN POINT BLVD STE 1300,,JACKSONVILLE,FL,32211,Duval,(904) 256-8080,2800 UNIVERSITY BLVD,,JACKSONVILLE,FL,32211,Duval,FED CERTIFIED,,07/01/2020,,0,,
15741,15135,02/10/2023,02/09/2025,Health Care Clinic Exemption,JACKSONVILLE UNIVERSITY  STUDENT HEALTH CENTER LLC,5491 DOLPHIN POINT BLVD STE 1300,,JACKSONVILLE,FL,32211,Duval,(904) 256-8082,2800 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,EXEMP CERTIFIED,,02/10/2021,,0,Not-For-Profit,https://www.ju.edu/healthcenter/
26999160,,,,Clinical Laboratory,JACKSONVILLE URGENT CARE LLC,1126 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,(904) 384-9303,1126 UNIVERSITY BLVD N,,JACKSONVILLE,FL,32211,Duval,FED CERTIFIED,,,,0,,
27007767,,,,Clinical Laboratory,JACKSONVILLE VA OPC,1536 NORTH JEFFERSON STREET,,JACKSONVILLE,FL,32209,Duval,(904) 232-2751,1536 NORTH JEFFERSON STREET,,JACKSONVILLE,FL,32209,Duval,FED CERTIFIED,,,,0,,
27007886,,,,Clinical Laboratory,JACKSONVILLE VA SOUTHPOINT CLINIC,6900 SOUTHPOINT ROAD NORTH,,JACKSONVILLE,FL,32216,Duval,(904) 470-6900,6900 SOUTHPOINT ROAD NORTH,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,,,0,,
14715,14007,03/20/2022,03/19/2024,Health Care Clinic Exemption,JACKSONVILLE VASCULAR CENTER,6820 SOUTHPOINT PARKWAY SUITE 1,,JACKSONVILLE,FL,32216,Duval,(904) 289-9600,1824 KING STREET SUITE 200,,JACKSONVILLE,FL,32204,Duval,EXEMP CERTIFIED,,12/20/2019,,0,For-Profit,
567,682627,05/18/2017,,End-Stage Renal Disease Center,JACKSONVILLE WESTSIDE DIALYSIS,5276 BLANDING BLVD  STE 26,,JACKSONVILLE,FL,32210,Duval,,5276 BLANDING BLVD,SUITE 26,JACKSONVILLE,FL,32210,Duval,FED CERTIFIED,DAVITA INC,12/21/2016,JAROD HOWLETT,0,For-Profit,
27002247,,,,Clinical Laboratory,JACKSONVILLE WESTSIDE DIALYSIS,5276 BLANDING BLVD STE 26,,JACKSONVILLE,FL,32210,Duval,(615) 238-3085,5276 BLANDING BLVD STE 26,,JACKSONVILLE,FL,32210,Duval,FED CERTIFIED,,,,0,,
27002921,,04/05/2022,,Clinical Laboratory,JAMES I MONTGOMERY CORRECTIONAL CENTER,4727 LANNIE ROAD,,JACKSONVILLE,FL,32218,Duval,(954) 649-3043,4727 LANNIE ROAD,,JACKSONVILLE,FL,32218,Duval,FED CERTIFIED,,,,0,,
26998776,,,,Clinical Laboratory,JANET M MINT OD PA,4131 SOUTHSIDE BLVD STE 203,,JACKSONVILLE,FL,32216,Duval,(904) 646-9737,4131 SOUTHSIDE BLVD STE 203,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,,,0,,
689600747,629,01/30/2023,01/29/2025,Home Health Agency Exemption,JASMIN BYERS,8024 SPRINGTREE RD,,JACKSONVILLE,FL,32210,Duval,(904) 612-3917,8024 SPRINGTREE RD,,JACKSONVILLE,FL,32210,Duval,EXEMP CERTIFIED,JASMIN C BYERS,01/21/2023,,0,For-Profit,
15977,15582,06/03/2021,06/02/2023,Health Care Clinic Exemption,JAX CLINICS,4100 SOUTHPOINT DR E STE 1,,JACKSONVILLE,FL,32216,Duval,(904) 420-7569,128 HICKORY CRSE,,OCALA,FL,34472,Marion,EXEMP CERTIFIED,,06/03/2021,,0,For-Profit,
27003268,,,,Clinical Laboratory,JAX FAMILY CARE,5233 RICKER ROAD  STE 101,,JACKSONVILLE,FL,32210,Duval,(904) 420-4040,5233 RICKER ROAD  STE 101,,JACKSONVILLE,FL,32210,Duval,FED CERTIFIED,,,,0,,
14768,13554,09/09/2022,09/08/2024,Health Care Clinic,JAX INJURY CARE LLC,2931 PLUMMER COVE RD,,JACKSONVILLE,FL,32223,Duval,(904) 480-4985,2931 PLUMMER COVE RD,,JACKSONVILLE,FL,32223,Duval,LICENSED,JAX INJURY CARE LLC,05/20/2022,SCOTT KWAISKI,0,For-Profit,
2602,2352,09/27/2022,09/26/2024,Home Medical Equipment Provider,JAY HOME MEDICAL EQUIPMENT INC,6277 POWERS AVE,,JACKSONVILLE,FL,32217,Duval,(904) 733-3026,6277 POWERS AVE,,JACKSONVILLE,FL,32217,Duval,LICENSED,JAY HOME MEDICAL EQUIPMENT INC,10/14/2003,GREGORY L SAPP,0,For-Profit,www.jayhomemedical.com
5622,1314455,04/02/2022,04/01/2024,Home Medical Equipment Provider,JC HOME MEDICAL,5027 SUNBEAM RD STE 4,,JACKSONVILLE,FL,32257,Duval,9044489827,PO BOX 56624,,JACKSONVILLE,FL,32241,Duval,LICENSED,J C HOME CARE INC,11/16/2017,JAE HOON CHUNG,0,For-Profit,www.jchomemedical.com
26967698,,05/10/2004,,Clinical Laboratory,JEFF L BURMEISTER DPM PA,1505 DUNN AVE,,JACKSONVILLE,FL,32218,Duval,(904) 751-3338,2762 DUNN AVE,,JACKSONVILLE,FL,32218,Duval,FED CERTIFIED,,05/10/2004,,0,For-Profit,
39974273,238567,05/13/2022,05/12/2024,Homemaker and Companion Service,JEFFERSON CAREGIVING SERVICES,6859 LENOX AVE,,JACKSONVILLE,FL,32205,Duval,(904) 226-6444,6859 LENOX AVE,,JACKSONVILLE,FL,32205,Duval,REGISTERED,FELICIA JEFFERSON,04/28/2022,FELICIA JEFFERSON,0,For-Profit,
26990023,,06/20/2019,,Clinical Laboratory,JEWISH FAMILY AND COMMUNITY SERVICES,8540 BAYCENTER RD,,JACKSONVILLE,FL,32256,Duval,(904) 448-1933,8540 BAYCENTER RD,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,,06/20/2019,,0,,
26983363,,01/06/2022,,Clinical Laboratory,JHU PBG HEALTH AND WELLNESS CENTER,5829 PEPSI PL,,JACKSONVILLE,FL,32216,Duval,,5829 PEPSI PL,,JACKSONVILLE,FL,32216,Duval,FED CERTIFIED,,06/23/2009,,0,Not-For-Profit,
26993100,,07/25/2022,,Clinical Laboratory,JIROMA INC,455 EDGEWOOD AVE S,,JACKSONVILLE,FL,32205,Duval,(904) 384-9007,PO BOX 380104,,JACKSONVILLE,FL,32205,Duval,FED CERTIFIED,,,,0,,
26990118,,06/26/2019,,Clinical Laboratory,JOHNSON HOMECARE (JACKSONVILLE)  LLC,7400 BAYMEADOWS WAY SUITE 320,,JACKSONVILLE,FL,32256,Duval,(904) 232-4407,7400 BAYMEADOWS WAY SUITE 320,,JACKSONVILLE,FL,32256,Duval,FED CERTIFIED,,06/26/2019,,0,,
